1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
1, 0, 0.00148836, -0.0430185, -0.333302, 0.00297672, 6.66654, 6.90722, 7.71111, 9.45606, 13.4022, 19.6524, 26.0469, 39.0503, 79.1842, 200, 36.9892, 18.8782, 12.7382, 9.66745, 6.63281, 4.7003, 3.8426, 3.44835, 3.3335
